ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"23 CAMPBELL AVENUE, PADDINGTON NSW 2021","1325000","6 February 2015","107.5","NON STRATA","No",2082072,"AJ480949","23 April 2017"
"25 CAMPBELL AVENUE, PADDINGTON NSW 2021","1250000","25 October 2013","113.8","NON STRATA","No",2082073,"AI241780","23 April 2017"
"35 CAMPBELL AVENUE, PADDINGTON NSW 2021","777000","16 June 2012","101.2","NON STRATA","No",2082078,"AH194690","23 April 2017"
"41 CAMPBELL AVENUE, PADDINGTON NSW 2021","1107000","7 March 2014","88.5","NON STRATA","No",2082081,"AI549157","23 April 2017"
"43 CAMPBELL AVENUE, PADDINGTON NSW 2021","1650000","10 June 2016","88.5","NON STRATA","No",2082082,"AK761757","23 April 2017"
"43 CAMPBELL AVENUE, PADDINGTON NSW 2021","1240000","26 November 2013","88.5","NON STRATA","No",2082082,"AI347508","23 April 2017"
"47 CAMPBELL AVENUE, PADDINGTON NSW 2021","975000","22 July 2013","169.6","NON STRATA","No",2082084,"AI34245","23 April 2017"
"89 CASCADE STREET, PADDINGTON NSW 2021","2450000","6 May 2016","139.1","NON STRATA","No",2082379,"AK593512","23 April 2017"
"89 CASCADE STREET, PADDINGTON NSW 2021","2005000","4 September 2014","139.1","NON STRATA","No",2082379,"AJ113304","23 April 2017"
"87 CASCADE STREET, PADDINGTON NSW 2021","1700000","24 April 2016","139.1","NON STRATA","No",2082380,"AK523616","23 April 2017"
"85 CASCADE STREET, PADDINGTON NSW 2021","1700000","24 April 2016","139.1","NON STRATA","No",2082381,"AK521743","23 April 2017"
"83 CASCADE STREET, PADDINGTON NSW 2021","1490000","30 May 2013","139.1","NON STRATA","No",2082382,"AH885538","23 April 2017"
"79 CASCADE STREET, PADDINGTON NSW 2021","3200000","9 August 2016","139.1","NON STRATA","No",2082384,"AK848117","23 April 2017"
"79 CASCADE STREET, PADDINGTON NSW 2021","1875000","1 May 2012","139.1","NON STRATA","No",2082384,"AH118524","23 April 2017"
"77 CASCADE STREET, PADDINGTON NSW 2021","1360000","14 August 2012","139.1","NON STRATA","No",2082385,"AH306219","23 April 2017"
"75 CASCADE STREET, PADDINGTON NSW 2021","1150000","24 August 2012","132.8","NON STRATA","No",2082386,"AH314561","23 April 2017"
